sentence_good,sentence_bad,field,linguistics_term,UID,pair_id,Group,config,trial_type
Samuel researches one newspaper article and Lucille's son researches four gray newspaper article.,Samuel researches one lost newspaper article and Lucille's son researches four gray.,syntax,ellipsis,ellipsis_n_bar_2,136,p32,ellipsis_n_bar_2,target
A granddaughter of the Impressionists flees from Sabrina.,A granddaughter of the Impressionists flee from Sabrina.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,136,p32,distractor_agreement_relational_noun,target
Who will the guy's leaving those guys embarrass.,Who will the guy's leaving embarrass those guys.,syntax,island_effects,sentential_subject_island,136,p32,sentential_subject_island,target
Who has Margaret criticized while thinking about Lawrence?,Who has Margaret criticized Lawrence while thinking about?,syntax,island_effects,adjunct_island,136,p32,adjunct_island,target
Peter can't complain about this driver.,Peter can't complain about these driver.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,136,p32,determiner_noun_agreement_2,target
Who is Colleen watching without approaching Allison?,Who is Colleen watching Allison without approaching?,syntax,island_effects,adjunct_island,859,p32,adjunct_island,target
Who is every apple's disturbing Tammy upsetting.,Who is every apple's disturbing upsetting Tammy.,syntax,island_effects,sentential_subject_island,859,p32,sentential_subject_island,target
Debra wouldn't research these pictures.,Debra wouldn't research this pictures.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,859,p32,determiner_noun_agreement_2,target
Wendy's piano teachers hadn't run around one cafe and Karla hadn't run around four hidden cafe.,Wendy's piano teachers hadn't run around one red cafe and Karla hadn't run around four hidden.,syntax,ellipsis,ellipsis_n_bar_2,859,p32,ellipsis_n_bar_2,target
The books about Spain haven't aggravated Tiffany.,The books about Spain hasn't aggravated Tiffany.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,859,p32,distractor_agreement_relational_noun,target
Sara did reveal a few reports and Naomi did reveal several brown reports.,Sara did reveal a few out in the open reports and Naomi did reveal several brown.,syntax,ellipsis,ellipsis_n_bar_2,513,p32,ellipsis_n_bar_2,target
The brother of those adults does forget Kristen.,The brother of those adults do forget Kristen.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,513,p32,distractor_agreement_relational_noun,target
This actress listened to these guests.,This actress listened to this guests.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,513,p32,determiner_noun_agreement_2,target
Who did the waiters' healing Lucille aggravate.,Who did the waiters' healing aggravate Lucille.,syntax,island_effects,sentential_subject_island,513,p32,sentential_subject_island,target
Who could Frank observe before concealing Robert?,Who could Frank observe Robert before concealing?,syntax,island_effects,adjunct_island,513,p32,adjunct_island,target
The paintings of every fork weren't upsetting Beverly.,The paintings of every fork wasn't upsetting Beverly.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,626,p32,distractor_agreement_relational_noun,target
Jodi has found this patient.,Jodi has found these patient.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,626,p32,determiner_noun_agreement_2,target
Who was the horse's shocking Nancy alarming.,Who was the horse's shocking alarming Nancy.,syntax,island_effects,sentential_subject_island,626,p32,sentential_subject_island,target
Todd fixes one glass and the grandson of Tonya fixes three hidden glass.,Todd fixes one exposed glass and the grandson of Tonya fixes three hidden.,syntax,ellipsis,ellipsis_n_bar_2,626,p32,ellipsis_n_bar_2,target
Who could some essay worry while impressing Lori?,Who could some essay worry Lori while impressing?,syntax,island_effects,adjunct_island,626,p32,adjunct_island,target
Cheryl breaks that fork.,Cheryl breaks those fork.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,678,p32,determiner_noun_agreement_2,target
Kendra's tutors couldn't investigate one ex-boyfriend and Jason couldn't investigate four unlucky ex-boyfriend.,Kendra's tutors couldn't investigate one uncertain ex-boyfriend and Jason couldn't investigate four unlucky.,syntax,ellipsis,ellipsis_n_bar_2,678,p32,ellipsis_n_bar_2,target
Who had Kristin cared for after escaping from these children?,Who had Kristin cared for these children after escaping from?,syntax,island_effects,adjunct_island,678,p32,adjunct_island,target
Who is some glass's annoying Harvard University annoying.,Who is some glass's annoying annoying Harvard University.,syntax,island_effects,sentential_subject_island,678,p32,sentential_subject_island,target
The paintings of that report haven't stunned the actor.,The paintings of that report hasn't stunned the actor.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,678,p32,distractor_agreement_relational_noun,target
Alice was kissing those customers.,Alice was kissing that customers.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,411,p32,determiner_noun_agreement_2,target
Friends of Christopher hug one grandson of and senators' contractors hug a lot long grandson of.,Friends of Christopher hug one fast grandson of and senators' contractors hug a lot long.,syntax,ellipsis,ellipsis_n_bar_2,411,p32,ellipsis_n_bar_2,target
What was Lawrence healing after finding many snakes?,What was Lawrence healing many snakes after finding?,syntax,island_effects,adjunct_island,411,p32,adjunct_island,target
The picture of these jackets does disturb Carlos.,The picture of these jackets do disturb Carlos.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,411,p32,distractor_agreement_relational_noun,target
Who had the cucumber's distracting Larry stunned.,Who had the cucumber's distracting stunned Larry.,syntax,island_effects,sentential_subject_island,411,p32,sentential_subject_island,target
Charles is hiring that boy.,Charles is hiring those boy.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,660,p32,determiner_noun_agreement_2,target
The daughter of these teenagers hasn't answered.,The daughter of these teenagers haven't answered.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,660,p32,distractor_agreement_relational_noun,target
Who is Eric curing while approaching Larry?,Who is Eric curing Larry while approaching?,syntax,island_effects,adjunct_island,660,p32,adjunct_island,target
Kirsten discusses one school and Steven discusses more old school.,Kirsten discusses one purple school and Steven discusses more old.,syntax,ellipsis,ellipsis_n_bar_2,660,p32,ellipsis_n_bar_2,target
Who might this dancer's exploring this bank distract.,Who might this dancer's exploring distract this bank.,syntax,island_effects,sentential_subject_island,660,p32,sentential_subject_island,target
The documentaries about Monet haven't won.,The documentaries about Monet hasn't won.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,740,p32,distractor_agreement_relational_noun,target
Who have most teachers' passing a lot of banks upset.,Who have most teachers' passing upset a lot of banks.,syntax,island_effects,sentential_subject_island,740,p32,sentential_subject_island,target
What has Meredith ascended while climbing up a lot of stairs?,What has Meredith ascended a lot of stairs while climbing up?,syntax,island_effects,adjunct_island,740,p32,adjunct_island,target
Companies hate several sons and the Clintons hate a few uncertain sons.,Companies hate several clever sons and the Clintons hate a few uncertain.,syntax,ellipsis,ellipsis_n_bar_2,740,p32,ellipsis_n_bar_2,target
Lawrence sounded like those movie theaters.,Lawrence sounded like that movie theaters.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,740,p32,determiner_noun_agreement_2,target
Who should that screen's worrying Ella shock.,Who should that screen's worrying shock Ella.,syntax,island_effects,sentential_subject_island,737,p32,sentential_subject_island,target
Women reveal that this patient that has cared for Curtis wouldn't go to all restaurants.,Women go this cared Curtis for has reveal wouldn't patient all that that to restaurants.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,883,p32,wh_vs_that_no_gap_long_distance,filler
Who haven't a lot of waitresses who can't forget Cynthia's French teachers shocked?,Who a haven't waitresses lot of teachers forget can't French who Cynthia's shocked?,syntax,island_effects,complex_NP_island,883,p32,complex_NP_island,filler
What will Eva dislike while skated around a lot of libraries?,What will Eva dislike a lot of libraries while skated around?,syntax,island_effects,adjunct_island,737,p32,adjunct_island,target
Some turtles are annoying what men?,Some turtles what are annoying men?,syntax,island_effects,left_branch_island_echo_question,883,p32,left_branch_island_echo_question,filler
Thomas did hug this grandmother of Meredith.,Thomas did grandmother this of hug Meredith.,syntax,argument_structure,transitive,883,p32,transitive,filler
Brian talks to one grandson of and some person's grandfather talks to a lot serious grandson of.,Brian talks to one unsure grandson of and some person's grandfather talks to a lot serious.,syntax,ellipsis,ellipsis_n_bar_2,737,p32,ellipsis_n_bar_2,target
Waitresses return to that public park.,Waitresses return to those public park.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,737,p32,determiner_noun_agreement_2,target
Becca knew drivers that are skated around a river.,Becca a drivers are that skated knew around river.,syntax,filler_gap_dependency,wh_questions_subject_gap,883,p32,wh_questions_subject_gap,filler
The nieces of Phillip do cough.,The nieces of Phillip does cough.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,737,p32,distractor_agreement_relational_noun,target
Carmen hasn't discovered the species that alarmed Gary.,Carmen hasn't species the alarmed discovered that Gary.,syntax,filler_gap_dependency,wh_questions_subject_gap,521,p32,wh_questions_subject_gap,filler
The companies can't conceal that the screen that stuns Catherine can shock every boy.,The can't the that can every conceal stuns that Catherine screen companies shock boy.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,521,p32,wh_vs_that_no_gap_long_distance,filler
What does Joseph fix without finding most screens?,What does Joseph fix most screens without finding?,syntax,island_effects,adjunct_island,521,p32,adjunct_island,target
Derek might run around those grocery stores.,Derek might run around that grocery stores.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,521,p32,determiner_noun_agreement_2,target
The painting of the Lutherans does bother Matt.,The painting of the Lutherans do bother Matt.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,521,p32,distractor_agreement_relational_noun,target
Kristen does hate which people?,Kristen hate does which people?,syntax,island_effects,left_branch_island_echo_question,521,p32,left_branch_island_echo_question,filler
Phillip's tutor had seen two banks and those mothers of Paula had seen three smooth banks.,Phillip's tutor had seen two important banks and those mothers of Paula had seen three smooth.,syntax,ellipsis,ellipsis_n_bar_2,521,p32,ellipsis_n_bar_2,target
Anne buys every shirt.,Anne every buys shirt.,syntax,argument_structure,transitive,521,p32,transitive,filler
Who have those teachers' curing Richard upset.,Who have those teachers' curing upset Richard.,syntax,island_effects,sentential_subject_island,521,p32,sentential_subject_island,target
What would that man that hadn't concealed Linda respect?,What would concealed Linda that that man hadn't respect?,syntax,island_effects,complex_NP_island,521,p32,complex_NP_island,filler
No boy healed fewer than seven ladies.,No boy healed at most seven ladies.,semantics,quantifiers,superlative_quantifiers_1,319,p33,superlative_quantifiers_1,target
Who might some adults approach while helping William?,Who might some adults approach William while helping?,syntax,island_effects,adjunct_island,319,p33,adjunct_island,target
Who does this actress's appreciating Martin worry.,Who does this actress's appreciating worry Martin.,syntax,island_effects,sentential_subject_island,319,p33,sentential_subject_island,target
The photographs of Bill disappear.,The photographs of Bill disappears.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,319,p33,distractor_agreement_relational_noun,target
All waitresses examine this brochure.,All waitresses examine these brochure.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,319,p33,determiner_noun_agreement_2,target
Who is every girl's dropping by the libraries astounding.,Who is every girl's dropping by astounding the libraries.,syntax,island_effects,sentential_subject_island,761,p33,sentential_subject_island,target
No actor is noticing fewer than three drivers.,No actor is noticing at most three drivers.,semantics,quantifiers,superlative_quantifiers_1,761,p33,superlative_quantifiers_1,target
The brother of some waitresses learns.,The brother of some waitresses learn.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,761,p33,distractor_agreement_relational_noun,target
What had the cashiers healed after discovering many cats?,What had the cashiers healed many cats after discovering?,syntax,island_effects,adjunct_island,761,p33,adjunct_island,target
Patricia heals this dog.,Patricia heals these dog.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,761,p33,determiner_noun_agreement_2,target
Who should many organizations' firing Tara aggravate.,Who should many organizations' firing aggravate Tara.,syntax,island_effects,sentential_subject_island,883,p33,sentential_subject_island,target
These teachers discuss this doctor.,These teachers discuss these doctor.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,883,p33,determiner_noun_agreement_2,target
The niece of the Clintons isn't talking about all libraries.,The niece of the Clintons weren't talking about all libraries.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,883,p33,distractor_agreement_relational_noun,target
No guest will drop by more than two college campuses.,No guest will drop by at least two college campuses.,semantics,quantifiers,superlative_quantifiers_1,883,p33,superlative_quantifiers_1,target
Who is Nina hiring after astounding Rose?,Who is Nina hiring Rose after astounding?,syntax,island_effects,adjunct_island,883,p33,adjunct_island,target
No actress was returning to more than four waitresses.,No actress was returning to at least four waitresses.,semantics,quantifiers,superlative_quantifiers_1,280,p33,superlative_quantifiers_1,target
What are a lot of schools' embarrassing some drivers disagreeing with.,What are a lot of schools' embarrassing disagreeing with some drivers.,syntax,island_effects,sentential_subject_island,280,p33,sentential_subject_island,target
Who will Sonia insult after fleeing from Chad?,Who will Sonia insult Chad after fleeing from?,syntax,island_effects,adjunct_island,280,p33,adjunct_island,target
The fathers of every senator entice Monet to hide steps.,The fathers of every senator entices Monet to hide steps.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,280,p33,distractor_agreement_relational_noun,target
Amelia researches these schools.,Amelia researches this schools.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,280,p33,determiner_noun_agreement_2,target
What are a lot of actors walking through before leaving every grocery store?,What are a lot of actors walking through every grocery store before leaving?,syntax,island_effects,adjunct_island,899,p33,adjunct_island,target
Erin can't heal these hamsters.,Erin can't heal this hamsters.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,899,p33,determiner_noun_agreement_2,target
No waiter is dropping by more than two grocery stores.,No waiter is dropping by at least two grocery stores.,semantics,quantifiers,superlative_quantifiers_1,899,p33,superlative_quantifiers_1,target
The sketch of these pictures alarms April.,The sketch of these pictures alarm April.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,899,p33,distractor_agreement_relational_noun,target
Who are some ladies' researching governments embarrassing.,Who are some ladies' researching embarrassing governments.,syntax,island_effects,sentential_subject_island,899,p33,sentential_subject_island,target
Sally watches that actress.,Sally watches those actress.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,938,p33,determiner_noun_agreement_2,target
What should all women examine after thinking about many documentaries?,What should all women examine many documentaries after thinking about?,syntax,island_effects,adjunct_island,938,p33,adjunct_island,target
No organization likes fewer than seven lamps.,No organization likes at most seven lamps.,semantics,quantifiers,superlative_quantifiers_1,938,p33,superlative_quantifiers_1,target
The brothers of Candice have forgotten about what slow.,The brothers of Candice has forgotten about what slow.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,938,p33,distractor_agreement_relational_noun,target
Who has every girl's hiring Bradley distracted.,Who has every girl's hiring distracted Bradley.,syntax,island_effects,sentential_subject_island,938,p33,sentential_subject_island,target
No actress had remembered fewer than seven guests.,No actress had remembered at most seven guests.,semantics,quantifiers,superlative_quantifiers_1,973,p33,superlative_quantifiers_1,target
The prints of some hat were wasting away.,The prints of some hat was wasting away.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,973,p33,distractor_agreement_relational_noun,target
Who can this book scare after irritating Stephen?,Who can this book scare Stephen after irritating?,syntax,island_effects,adjunct_island,973,p33,adjunct_island,target
Who were many ladies' helping Laurie irritating.,Who were many ladies' helping irritating Laurie.,syntax,island_effects,sentential_subject_island,973,p33,sentential_subject_island,target
That sketch looks like this adult.,That sketch looks like these adult.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,973,p33,determiner_noun_agreement_2,target
The reports about politics haven't confused some committee.,The reports about politics hasn't confused some committee.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,636,p33,distractor_agreement_relational_noun,target
Who does a child hide without complaining about Dawn?,Who does a child hide Dawn without complaining about?,syntax,island_effects,adjunct_island,636,p33,adjunct_island,target
That cashier visited this adult.,That cashier visited these adult.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,636,p33,determiner_noun_agreement_2,target
No child was healing fewer than three cashiers.,No child was healing at most three cashiers.,semantics,quantifiers,superlative_quantifiers_1,636,p33,superlative_quantifiers_1,target
Who are some girls' describing Dennis irritating.,Who are some girls' describing irritating Dennis.,syntax,island_effects,sentential_subject_island,636,p33,sentential_subject_island,target
The photograph of jackets hasn't resembled some print.,The photograph of jackets haven't resembled some print.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,76,p33,distractor_agreement_relational_noun,target
Who are all plays' disagreeing with Margaret hurting.,Who are all plays' disagreeing with hurting Margaret.,syntax,island_effects,sentential_subject_island,76,p33,sentential_subject_island,target
No patient thought about more than six books.,No patient thought about at least six books.,semantics,quantifiers,superlative_quantifiers_1,76,p33,superlative_quantifiers_1,target
What would those teenagers research before boycotting some malls?,What would those teenagers research some malls before boycotting?,syntax,island_effects,adjunct_island,76,p33,adjunct_island,target
The Borgias pass those museums.,The Borgias pass that museums.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,76,p33,determiner_noun_agreement_2,target
Who had a lot of associations' criticizing Deanna bothered.,Who had a lot of associations' criticizing bothered Deanna.,syntax,island_effects,sentential_subject_island,811,p33,sentential_subject_island,target
The mother of these patients has seemed to get a job.,The mother of these patients have seemed to get a job.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,811,p33,distractor_agreement_relational_noun,target
Angela concealed this report.,Angela concealed these report.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,811,p33,determiner_noun_agreement_2,target
Who was James escaping from before healing Valerie?,Who was James escaping from Valerie before healing?,syntax,island_effects,adjunct_island,811,p33,adjunct_island,target
No driver has admired more than three restaurants.,No driver has admired at least three restaurants.,semantics,quantifiers,superlative_quantifiers_1,811,p33,superlative_quantifiers_1,target
A granddaughter of the Impressionists flees from Sabrina.,A granddaughter of the Impressionists flee from Sabrina.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,136,p33,distractor_agreement_relational_noun,target
Peter can't complain about this driver.,Peter can't complain about these driver.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,136,p33,determiner_noun_agreement_2,target
Who will the guy's leaving those guys embarrass.,Who will the guy's leaving embarrass those guys.,syntax,island_effects,sentential_subject_island,136,p33,sentential_subject_island,target
No woman drove to more than three glaciers.,No woman drove to at least three glaciers.,semantics,quantifiers,superlative_quantifiers_1,136,p33,superlative_quantifiers_1,target
Who has Margaret criticized while thinking about Lawrence?,Who has Margaret criticized Lawrence while thinking about?,syntax,island_effects,adjunct_island,136,p33,adjunct_island,target
No student is fixing more than two carts.,No student is fixing at least two carts.,semantics,quantifiers,superlative_quantifiers_1,859,p33,superlative_quantifiers_1,target
Debra wouldn't research these pictures.,Debra wouldn't research this pictures.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,859,p33,determiner_noun_agreement_2,target
The books about Spain haven't aggravated Tiffany.,The books about Spain hasn't aggravated Tiffany.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,859,p33,distractor_agreement_relational_noun,target
Who is every apple's disturbing Tammy upsetting.,Who is every apple's disturbing upsetting Tammy.,syntax,island_effects,sentential_subject_island,859,p33,sentential_subject_island,target
Who is Colleen watching without approaching Allison?,Who is Colleen watching Allison without approaching?,syntax,island_effects,adjunct_island,859,p33,adjunct_island,target
The brother of those adults does forget Kristen.,The brother of those adults do forget Kristen.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,513,p33,distractor_agreement_relational_noun,target
Who could Frank observe before concealing Robert?,Who could Frank observe Robert before concealing?,syntax,island_effects,adjunct_island,513,p33,adjunct_island,target
This actress listened to these guests.,This actress listened to this guests.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,513,p33,determiner_noun_agreement_2,target
Who did the waiters' healing Lucille aggravate.,Who did the waiters' healing aggravate Lucille.,syntax,island_effects,sentential_subject_island,513,p33,sentential_subject_island,target
No cashier boycotts fewer than five universities.,No cashier boycotts at most five universities.,semantics,quantifiers,superlative_quantifiers_1,513,p33,superlative_quantifiers_1,target
Jodi has found this patient.,Jodi has found these patient.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,626,p33,determiner_noun_agreement_2,target
Who could some essay worry while impressing Lori?,Who could some essay worry Lori while impressing?,syntax,island_effects,adjunct_island,626,p33,adjunct_island,target
Who was the horse's shocking Nancy alarming.,Who was the horse's shocking alarming Nancy.,syntax,island_effects,sentential_subject_island,626,p33,sentential_subject_island,target
No child had bought more than seven muffins.,No child had bought at least seven muffins.,semantics,quantifiers,superlative_quantifiers_1,626,p33,superlative_quantifiers_1,target
The paintings of every fork weren't upsetting Beverly.,The paintings of every fork wasn't upsetting Beverly.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,626,p33,distractor_agreement_relational_noun,target
No cashier is breaking more than three convertibles.,No cashier is breaking at least three convertibles.,semantics,quantifiers,superlative_quantifiers_1,678,p33,superlative_quantifiers_1,target
Cheryl breaks that fork.,Cheryl breaks those fork.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,678,p33,determiner_noun_agreement_2,target
The paintings of that report haven't stunned the actor.,The paintings of that report hasn't stunned the actor.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,678,p33,distractor_agreement_relational_noun,target
Who is some glass's annoying Harvard University annoying.,Who is some glass's annoying annoying Harvard University.,syntax,island_effects,sentential_subject_island,678,p33,sentential_subject_island,target
Who had Kristin cared for after escaping from these children?,Who had Kristin cared for these children after escaping from?,syntax,island_effects,adjunct_island,678,p33,adjunct_island,target
Who had the cucumber's distracting Larry stunned.,Who had the cucumber's distracting stunned Larry.,syntax,island_effects,sentential_subject_island,411,p33,sentential_subject_island,target
Alice was kissing those customers.,Alice was kissing that customers.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,411,p33,determiner_noun_agreement_2,target
What was Lawrence healing after finding many snakes?,What was Lawrence healing many snakes after finding?,syntax,island_effects,adjunct_island,411,p33,adjunct_island,target
No driver tours more than five schools.,No driver tours at least five schools.,semantics,quantifiers,superlative_quantifiers_1,411,p33,superlative_quantifiers_1,target
The picture of these jackets does disturb Carlos.,The picture of these jackets do disturb Carlos.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,411,p33,distractor_agreement_relational_noun,target
Who might this dancer's exploring this bank distract.,Who might this dancer's exploring distract this bank.,syntax,island_effects,sentential_subject_island,660,p33,sentential_subject_island,target
The daughter of these teenagers hasn't answered.,The daughter of these teenagers haven't answered.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,660,p33,distractor_agreement_relational_noun,target
Who is Eric curing while approaching Larry?,Who is Eric curing Larry while approaching?,syntax,island_effects,adjunct_island,660,p33,adjunct_island,target
No museum might buy fewer than three mushrooms.,No museum might buy at most three mushrooms.,semantics,quantifiers,superlative_quantifiers_1,660,p33,superlative_quantifiers_1,target
Charles is hiring that boy.,Charles is hiring those boy.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,660,p33,determiner_noun_agreement_2,target
No actress will attack more than seven waiters.,No actress will attack at least seven waiters.,semantics,quantifiers,superlative_quantifiers_1,740,p33,superlative_quantifiers_1,target
What has Meredith ascended while climbing up a lot of stairs?,What has Meredith ascended a lot of stairs while climbing up?,syntax,island_effects,adjunct_island,740,p33,adjunct_island,target
Who have most teachers' passing a lot of banks upset.,Who have most teachers' passing upset a lot of banks.,syntax,island_effects,sentential_subject_island,740,p33,sentential_subject_island,target
Lawrence sounded like those movie theaters.,Lawrence sounded like that movie theaters.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,740,p33,determiner_noun_agreement_2,target
The documentaries about Monet haven't won.,The documentaries about Monet hasn't won.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,740,p33,distractor_agreement_relational_noun,target
What will Eva dislike while skated around a lot of libraries?,What will Eva dislike a lot of libraries while skated around?,syntax,island_effects,adjunct_island,737,p33,adjunct_island,target
The nieces of Phillip do cough.,The nieces of Phillip does cough.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,737,p33,distractor_agreement_relational_noun,target
Who should that screen's worrying Ella shock.,Who should that screen's worrying shock Ella.,syntax,island_effects,sentential_subject_island,737,p33,sentential_subject_island,target
Marie doesn't take these axes.,Marie these doesn't take axes.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,883,p33,determiner_noun_agreement_irregular_1,filler
Adam's colleague isn't interesting to listen to.,Adam's interesting to colleague isn't listen to.,syntax_semantics,control_raising,tough_vs_raising_1,883,p33,tough_vs_raising_1,filler
A lot of fungi aren't disturbing Carl.,A fungi disturbing of lot aren't Carl.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,883,p33,irregular_plural_subject_verb_agreement_1,filler
Most waitresses that were helping Jodi might see themselves.,Most see helping were Jodi waitresses might that themselves.,syntax_semantics,binding,principle_A_c_command,883,p33,principle_A_c_command,filler
Richard's electrician was sure to skate around most lakes.,Richard's skate to was most electrician around sure lakes.,syntax_semantics,control_raising,tough_vs_raising_2,883,p33,tough_vs_raising_2,filler
Waitresses return to that public park.,Waitresses return to those public park.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,737,p33,determiner_noun_agreement_2,target
No legislature helped fewer than five guests.,No legislature helped at most five guests.,semantics,quantifiers,superlative_quantifiers_1,737,p33,superlative_quantifiers_1,target
The painting of the Lutherans does bother Matt.,The painting of the Lutherans do bother Matt.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,521,p33,distractor_agreement_relational_noun,target
Who have those teachers' curing Richard upset.,Who have those teachers' curing upset Richard.,syntax,island_effects,sentential_subject_island,521,p33,sentential_subject_island,target
Julia isn't tough to talk about.,Julia to talk tough isn't about.,syntax_semantics,control_raising,tough_vs_raising_1,521,p33,tough_vs_raising_1,filler
Derek might run around those grocery stores.,Derek might run around that grocery stores.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,521,p33,determiner_noun_agreement_2,target
Beverly discovered this ox.,Beverly this discovered ox.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,521,p33,determiner_noun_agreement_irregular_1,filler
Some offspring is likely to admire broccoli.,Some likely offspring to admire is broccoli.,syntax_semantics,control_raising,tough_vs_raising_2,521,p33,tough_vs_raising_2,filler
No woman did cure fewer than seven horses.,No woman did cure at most seven horses.,semantics,quantifiers,superlative_quantifiers_1,521,p33,superlative_quantifiers_1,target
The woman was looking to descend this mountain.,The this woman looking was to descend mountain.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,521,p33,irregular_plural_subject_verb_agreement_1,filler
This lady who had fired Timothy attacks herself.,This had attacks Timothy who lady fired herself.,syntax_semantics,binding,principle_A_c_command,521,p33,principle_A_c_command,filler
What does Joseph fix without finding most screens?,What does Joseph fix most screens without finding?,syntax,island_effects,adjunct_island,521,p33,adjunct_island,target
All waitresses examine this brochure.,All waitresses examine these brochure.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,319,p34,determiner_noun_agreement_2,target
Some box closes.,Some box scared.,syntax,argument_structure,intransitive,319,p34,intransitive,target
No boy healed fewer than seven ladies.,No boy healed at most seven ladies.,semantics,quantifiers,superlative_quantifiers_1,319,p34,superlative_quantifiers_1,target
Who might some adults approach while helping William?,Who might some adults approach William while helping?,syntax,island_effects,adjunct_island,319,p34,adjunct_island,target
The photographs of Bill disappear.,The photographs of Bill disappears.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,319,p34,distractor_agreement_relational_noun,target
No actor is noticing fewer than three drivers.,No actor is noticing at most three drivers.,semantics,quantifiers,superlative_quantifiers_1,761,p34,superlative_quantifiers_1,target
The actresses mutter.,The actresses sounded like.,syntax,argument_structure,intransitive,761,p34,intransitive,target
What had the cashiers healed after discovering many cats?,What had the cashiers healed many cats after discovering?,syntax,island_effects,adjunct_island,761,p34,adjunct_island,target
The brother of some waitresses learns.,The brother of some waitresses learn.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,761,p34,distractor_agreement_relational_noun,target
Patricia heals this dog.,Patricia heals these dog.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,761,p34,determiner_noun_agreement_2,target
Beverly's employees wouldn't respond.,Beverly's employees wouldn't listen to.,syntax,argument_structure,intransitive,883,p34,intransitive,target
Who is Nina hiring after astounding Rose?,Who is Nina hiring Rose after astounding?,syntax,island_effects,adjunct_island,883,p34,adjunct_island,target
The niece of the Clintons isn't talking about all libraries.,The niece of the Clintons weren't talking about all libraries.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,883,p34,distractor_agreement_relational_noun,target
